"timestamp","measured_position","measured_position","measured_position","measured_position","measured_position","measured_position"
1628257087.497,1.35443198680878,-2.32343846956362,2.0296778678894,-2.83238250414004,-1.40238553682436,0.000107858024421
1628257087.5051,1.35366547107697,-2.32172567049135,2.02765464782715,-2.83211833635439,-1.40190631548037,0.000119842254207
1628257087.51305,1.35287487506866,-2.32009631792177,2.02569103240967,-2.8321421782123,-1.40130645433535,8.38895794004202E-05
1628257087.52123,1.35213220119476,-2.3183949629413,2.02378749847412,-2.83202249208559,-1.40080291429629,9.58738019107841E-05
1628257087.52919,1.35140156745911,-2.31669408479799,2.02178764343262,-2.83190280595888,-1.40029937425722,0.000131826483994
1628257087.53747,1.35065925121307,-2.31505281129946,2.0197639465332,-2.8318546454059,-1.39971143404116,9.58738019107841E-05
1628257087.54541,1.34992861747742,-2.31335145631899,2.01764440536499,-2.83169919649233,-1.39916021028628,9.58738019107841E-05
1628257087.55352,1.34913802146912,-2.31165010133852,2.01559686660767,-2.83169919649233,-1.3985484282123,9.58738019107841E-05
1628257087.56152,1.34846723079681,-2.30999690691103,2.01363277435303,-2.83161527315249,-1.39798480669131,0.000131826483994
1628257087.56974,1.34772503376007,-2.30830747285952,2.01164579391479,-2.8314474264728,-1.39745694795717,9.58738019107841E-05
1628257087.57764,1.34699428081512,-2.30661851564516,2.00965785980225,-2.83145934740175,-1.39692908922304,8.38895794004202E-05
1628257087.58591,1.34631156921387,-2.30494147935976,2.00763416290283,-2.83131534257998,-1.39638930955996,8.38895794004202E-05
1628257087.59388,1.34558093547821,-2.30320436159243,2.00564670562744,-2.83124334016909,-1.39587384859194,9.58738019107841E-05
1628257087.60187,1.34481430053711,-2.30145484605898,2.00365877151489,-2.83124334016909,-1.39528590837588,5.99211271037348E-05
1628257087.60994,1.34408402442932,-2.29981357256045,2.00173091888428,-2.83109981218447,-1.39472228685488,9.58738019107841E-05
1628257087.61813,1.34334135055542,-2.29806453386416,1.99975538253784,-2.83096772829165,-1.39424258867373,8.38895794004202E-05
1628257087.62614,1.34253883361816,-2.29636317888369,1.99777984619141,-2.83093196550478,-1.39366704622378,7.19053496140987E-05
1628257087.63419,1.34179651737213,-2.29468614259829,1.99583959579468,-2.830787960683,-1.39309150377382,9.58738019107841E-05
1628257087.64227,1.34104228019714,-2.29296094575991,1.99384021759033,-2.83080035844912,-1.39258796373476,0.000107858024421
1628257087.65033,1.34029960632324,-2.29125959077944,1.99176836013794,-2.83075219789614,-1.39204866090883,9.58738019107841E-05
